"rows","cols","N","row_clusts","col_clusts","avg_row_clust_size","avg_col_clust_size","sparsity","user.self","sys.self","elapsed","iterations"
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.585,0.007,0.594,6
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.544,0.001,0.544,7
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.396,0.003,0.398,5
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.843,0,0.844,11
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.504,0.005,0.508,7
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.476,0,0.478,5
210,98,20580,10,9,21,10.8888888888889,0.961682632,1.325,0.008,1.334,15
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.462,0,0.462,6
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.591,0.005,0.597,8
210,98,20580,10,9,21,10.8888888888889,0.961682632,1.656,0.002,1.658,15
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.837,0.006,0.842,8
210,98,20580,10,9,21,10.8888888888889,0.961682632,0.911,0,0.911,13
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,7.334,0.064,8.579,7
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,17.268,0.05,19.48,16
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,7.47,0.007,7.528,8
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,25.59,0.004,26.049,24
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,18.153,0,24.473,16
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,16.748,0.007,16.779,17
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,12.539,0,12.558,12
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,7.168,0,7.198,10
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,8.674,0,8.678,9
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,15.082,0.001,15.111,14
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,13.421,0.001,13.426,13
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,14.255,0,14.253,14
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,12.509,0,12.508,12
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,16.981,0.002,16.986,16
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,14.602,0,14.599,15
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,8.314,0,8.316,8
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,17.6,0,17.619,20
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,17.009,0,17.1,16
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,11.982,0.001,11.982,15
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,9.513,0,9.711,9
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,10.19,0.007,10.419,10
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,11.498,0.001,11.508,11
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,16.013,0,16.028,20
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,14.606,0.001,14.619,14
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,14.652,0,14.656,14
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,15.833,0,15.832,18
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,17.644,0,17.642,17
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,19.117,0.006,19.155,19
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,9.708,0.001,9.717,11
148,506,74888,24,30,6.16666666666667,16.8666666666667,0.971295503,20.405,0.001,20.413,20
197,940,185180,16,47,12.3125,20,0.971471993,34.845,0.092,39.113,15
197,940,185180,16,47,12.3125,20,0.971471993,32.262,0.094,40.414,14
197,940,185180,16,47,12.3125,20,0.971471993,20.486,0.001,20.644,9
197,940,185180,16,47,12.3125,20,0.971471993,32.188,0,32.184,13
197,940,185180,16,47,12.3125,20,0.971471993,25.58,0.002,27.581,11
197,940,185180,16,47,12.3125,20,0.971471993,30.684,0.002,30.722,14
197,940,185180,16,47,12.3125,20,0.971471993,45.67,0.001,45.665,25
197,940,185180,16,47,12.3125,20,0.971471993,32.435,0.001,32.467,14
197,940,185180,16,47,12.3125,20,0.971471993,23.72,0,23.715,11
197,940,185180,16,47,12.3125,20,0.971471993,29.195,0.001,29.194,12
197,940,185180,16,47,12.3125,20,0.971471993,31.406,0,31.401,14
197,940,185180,16,47,12.3125,20,0.971471993,27.161,0.005,27.215,12
197,940,185180,16,47,12.3125,20,0.971471993,29.06,0.002,29.068,14
197,940,185180,16,47,12.3125,20,0.971471993,30.32,0.001,30.326,16
197,940,185180,16,47,12.3125,20,0.971471993,36.114,0.001,36.122,18
197,940,185180,16,47,12.3125,20,0.971471993,21.245,0.003,21.258,10
197,940,185180,16,47,12.3125,20,0.971471993,19.559,0.001,19.556,13
197,940,185180,16,47,12.3125,20,0.971471993,24.652,0,24.764,15
197,940,185180,16,47,12.3125,20,0.971471993,25.149,0,25.147,12
197,940,185180,16,47,12.3125,20,0.971471993,27.056,0.004,27.291,12
197,940,185180,16,47,12.3125,20,0.971471993,25.604,0.001,25.613,12
197,940,185180,16,47,12.3125,20,0.971471993,32.71,0.004,32.712,14
197,940,185180,16,47,12.3125,20,0.971471993,23.717,0.006,23.817,11
197,940,185180,16,47,12.3125,20,0.971471993,33.192,0,33.199,15
197,940,185180,16,47,12.3125,20,0.971471993,30.561,0,30.557,14
197,940,185180,16,47,12.3125,20,0.971471993,30.456,0.001,30.472,15
197,940,185180,16,47,12.3125,20,0.971471993,19.797,0.001,19.798,11
197,940,185180,16,47,12.3125,20,0.971471993,22.118,0.011,22.299,10
197,940,185180,16,47,12.3125,20,0.971471993,28.611,0.001,28.648,16
197,940,185180,16,47,12.3125,20,0.971471993,34.563,0,34.557,17
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,25.845,0.103,28.647,10
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,25.505,0.169,35.995,10
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,40.656,0.042,52.416,16
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,31.436,0.038,31.503,12
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,30.834,0.001,38.029,11
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,24.522,0.007,24.537,9
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,30.369,0.003,31.054,13
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,19.587,0.009,19.608,9
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,42.668,0.002,42.672,23
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,34.057,0.018,34.1,17
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,49.972,0.002,49.985,20
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,42.641,0.003,42.69,18
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,25.032,0.004,25.184,11
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,43.912,0.001,43.937,21
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,27.443,0,27.437,15
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,12.796,0.003,12.997,7
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,29.45,0.002,29.483,15
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,25.733,0.005,25.867,10
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,21.434,0,21.438,10
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,23.84,0.002,23.906,9
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,27.274,0.001,27.272,17
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,36.664,0.001,36.674,15
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,27.635,0.012,27.74,13
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,20.635,0,20.638,10
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,27.256,0.006,27.294,11
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,33.654,0.004,33.685,13
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,48.995,0.002,48.99,24
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,18.31,0.002,18.327,9
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,35.822,0,35.832,15
129,660,85140,20,89,6.45,7.41573033707865,0.971482265,31.388,0.003,31.427,13
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,46.982,0.155,50.886,16
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,44.384,0.092,48.484,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,42.808,0.251,51.15,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,42.549,0.011,42.991,14
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,31.093,0.003,38.497,10
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,33.473,0.002,33.525,11
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,33.77,0,33.856,14
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,33.743,0,33.739,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,44.58,0.024,44.64,16
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,27.285,0.003,27.3,12
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,37.787,0.001,37.82,13
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,46.539,0.001,46.559,21
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,51.773,0.003,51.809,21
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,37.659,0.006,37.707,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,28.476,0.01,28.561,10
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,40.814,0.001,40.816,16
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,32.458,0,32.449,18
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,32.448,0.001,32.504,12
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,22.822,0,22.823,10
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,27.293,0.001,27.29,12
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,42.877,0.008,42.902,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,39.974,0,39.984,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,48.214,0.003,48.247,19
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,39.494,0,39.494,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,31.044,0.003,31.062,11
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,34.88,0.004,34.909,12
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,46,0.003,46.046,16
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,33.871,0,33.912,15
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,54.424,0.027,54.985,22
152,802,121904,5,113,30.4,7.09734513274336,0.97355296,22.32,0.001,22.324,11
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,121.521,0.262,122.505,27
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,85.954,0.231,91.691,18
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,112.866,0.029,126.863,24
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,109.92,0.001,111.793,25
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,138.846,0.003,141.433,31
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,78.303,0.014,78.308,22
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,42.144,0.003,42.144,12
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,74.016,0.005,74.021,21
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,109.666,0.001,109.634,32
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,76.136,0,76.115,21
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,118.549,0.002,118.517,38
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,64.912,0.001,64.896,20
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,85.25,0.005,85.241,27
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,71.481,0,71.465,21
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,65.962,0.003,65.951,20
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,77.476,0.003,77.48,21
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,92.398,0.008,92.518,21
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,44.92,0,44.908,13
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,85.481,0.001,85.495,23
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,70.604,0,71.146,17
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,59.401,0,59.386,19
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,70.284,0.007,70.305,20
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,80.717,0,80.708,24
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,83.961,0,83.939,24
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,116.508,0.019,116.535,37
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,41.555,0.005,41.603,11
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,57.834,0.001,57.828,17
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,99.406,0.046,99.756,25
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,41.377,0,41.381,13
267,985,262995,40,69,6.675,14.2753623188406,0.973887559,68.48,0.001,68.467,20
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,26.27,0.115,29.898,15
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,19.43,0.06,28.145,11
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,30.209,0.022,40.483,18
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,13.228,0,13.225,12
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,26.551,0.004,35.245,14
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,15.586,0,15.584,14
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,15.993,0,15.989,12
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,9.603,0,9.6,9
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,15.301,0.004,15.311,14
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,16.807,0,16.804,16
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,15.201,0,15.197,13
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,27.025,0,27.021,18
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,22.782,0,22.791,14
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,19.941,0,19.936,16
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,16.798,0.001,16.796,12
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,28.518,0,28.515,25
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,22.909,0.003,22.923,14
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,15.742,0,15.736,15
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,13.822,0,13.817,12
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,29.352,0.003,30.413,17
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,26.758,0.001,26.754,20
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,20.986,0,20.979,20
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,20.731,0,20.729,15
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,12.686,0.001,12.687,12
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,22.046,0.002,22.057,15
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,18.242,0,18.239,16
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,12.868,0.004,12.87,12
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,15.224,0,15.221,13
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,24.431,0.001,24.433,16
211,903,190533,22,23,9.59090909090909,39.2608695652174,0.974440123,14.025,0,14.023,13
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,76.488,0.222,79.707,14
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,70.188,0.107,78.468,11
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,69.913,0.07,82.245,11
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,143.681,0.004,145.01,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,118.56,0.011,122.193,25
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,96.86,0.005,97.059,20
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,82.919,0.005,83.044,18
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,64.228,0,64.219,13
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,68.785,0.002,68.851,14
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,64.175,0.005,64.182,12
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,78.058,0,78.033,19
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,75.504,0,75.483,19
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,66.307,0,66.289,16
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,51.153,0.002,51.209,11
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,100.033,0.001,100.014,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,118.875,0.001,118.857,28
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,90.019,0,89.992,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,80.584,0,80.577,17
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,103.715,0.004,103.75,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,83.094,0.017,83.585,18
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,88.54,0,88.528,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,73.079,0.004,73.2,14
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,87.265,0.004,87.303,20
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,71.768,0.022,71.897,13
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,92.231,0.004,92.274,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,115.969,0.004,115.962,25
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,66.636,0.005,66.69,15
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,93.811,0.001,93.794,23
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,54.439,0.002,54.442,12
1009,185,186665,165,21,6.11515151515152,8.80952380952381,0.974820077,76.901,0.014,76.952,15
1171,139,162769,4,4,292.75,34.75,0.975409672,4.984,0.034,7.882,15
1171,139,162769,4,4,292.75,34.75,0.975409672,3.452,0.009,6.548,10
1171,139,162769,4,4,292.75,34.75,0.975409672,3.056,0.006,3.082,9
1171,139,162769,4,4,292.75,34.75,0.975409672,2.92,0,2.919,8
1171,139,162769,4,4,292.75,34.75,0.975409672,4.091,0.004,4.22,12
1171,139,162769,4,4,292.75,34.75,0.975409672,8.435,0.001,8.439,23
1171,139,162769,4,4,292.75,34.75,0.975409672,3.055,0,3.115,9
1171,139,162769,4,4,292.75,34.75,0.975409672,2.577,0,2.577,7
1171,139,162769,4,4,292.75,34.75,0.975409672,3.432,0.002,3.434,10
1171,139,162769,4,4,292.75,34.75,0.975409672,4.452,0.003,4.457,13
1171,139,162769,4,4,292.75,34.75,0.975409672,4.447,0.004,4.554,14
1171,139,162769,4,4,292.75,34.75,0.975409672,3.192,0,3.191,14
1171,139,162769,4,4,292.75,34.75,0.975409672,4.289,0.001,4.34,14
1171,139,162769,4,4,292.75,34.75,0.975409672,2.711,0.002,2.724,11
1171,139,162769,4,4,292.75,34.75,0.975409672,3.978,0,3.977,13
1171,139,162769,4,4,292.75,34.75,0.975409672,2.764,0,2.764,8
1171,139,162769,4,4,292.75,34.75,0.975409672,4.241,0,4.24,15
1171,139,162769,4,4,292.75,34.75,0.975409672,4.764,0.001,4.934,16
1171,139,162769,4,4,292.75,34.75,0.975409672,3.829,0.001,3.834,11
1171,139,162769,4,4,292.75,34.75,0.975409672,2.942,0.001,2.973,8
1171,139,162769,4,4,292.75,34.75,0.975409672,4.107,0.001,4.131,13
1171,139,162769,4,4,292.75,34.75,0.975409672,3.647,0,3.651,11
1171,139,162769,4,4,292.75,34.75,0.975409672,5.253,0.003,5.315,17
1171,139,162769,4,4,292.75,34.75,0.975409672,4.676,0,4.678,14
1171,139,162769,4,4,292.75,34.75,0.975409672,2.083,0,2.084,6
1171,139,162769,4,4,292.75,34.75,0.975409672,3.579,0,3.579,11
1171,139,162769,4,4,292.75,34.75,0.975409672,3.791,0,3.791,11
1171,139,162769,4,4,292.75,34.75,0.975409672,5.795,0,5.794,19
1171,139,162769,4,4,292.75,34.75,0.975409672,2.415,0.001,2.436,7
1171,139,162769,4,4,292.75,34.75,0.975409672,3.745,0,3.746,11
613,401,245813,4,4,153.25,100.25,0.976424558,5.273,0.056,5.468,10
613,401,245813,4,4,153.25,100.25,0.976424558,9.217,0.019,10.935,18
613,401,245813,4,4,153.25,100.25,0.976424558,10.733,0.008,10.92,21
613,401,245813,4,4,153.25,100.25,0.976424558,4.133,0.006,4.137,12
613,401,245813,4,4,153.25,100.25,0.976424558,17.303,0.004,23.877,34
613,401,245813,4,4,153.25,100.25,0.976424558,4.89,0.004,4.896,12
613,401,245813,4,4,153.25,100.25,0.976424558,6.168,0,6.168,16
613,401,245813,4,4,153.25,100.25,0.976424558,11.381,0.002,11.407,24
613,401,245813,4,4,153.25,100.25,0.976424558,6.408,0,6.409,14
613,401,245813,4,4,153.25,100.25,0.976424558,8.016,0,8.016,19
613,401,245813,4,4,153.25,100.25,0.976424558,6.603,0.001,6.603,12
613,401,245813,4,4,153.25,100.25,0.976424558,8.029,0,8.029,15
613,401,245813,4,4,153.25,100.25,0.976424558,4.553,0,4.615,12
613,401,245813,4,4,153.25,100.25,0.976424558,5.553,0,5.556,12
613,401,245813,4,4,153.25,100.25,0.976424558,9.075,0.001,9.098,18
613,401,245813,4,4,153.25,100.25,0.976424558,5.334,0,5.349,12
613,401,245813,4,4,153.25,100.25,0.976424558,5.945,0.001,5.947,11
613,401,245813,4,4,153.25,100.25,0.976424558,9.687,0,9.756,19
613,401,245813,4,4,153.25,100.25,0.976424558,5.503,0,5.513,10
613,401,245813,4,4,153.25,100.25,0.976424558,4.567,0,4.567,13
613,401,245813,4,4,153.25,100.25,0.976424558,7.911,0,7.909,15
613,401,245813,4,4,153.25,100.25,0.976424558,5.848,0,5.848,14
613,401,245813,4,4,153.25,100.25,0.976424558,7.851,0.01,7.929,15
613,401,245813,4,4,153.25,100.25,0.976424558,8.777,0.001,8.778,26
613,401,245813,4,4,153.25,100.25,0.976424558,6.401,0,6.4,18
613,401,245813,4,4,153.25,100.25,0.976424558,10.364,0.003,10.402,23
613,401,245813,4,4,153.25,100.25,0.976424558,8.987,0.001,9.017,23
613,401,245813,4,4,153.25,100.25,0.976424558,8.595,0.008,8.63,17
613,401,245813,4,4,153.25,100.25,0.976424558,9.185,0,9.185,19
613,401,245813,4,4,153.25,100.25,0.976424558,9.58,0,9.578,19
335,1123,376205,50,4,6.7,280.75,0.976551794,55.988,0.132,59.358,20
335,1123,376205,50,4,6.7,280.75,0.976551794,51.091,0.048,54.638,17
335,1123,376205,50,4,6.7,280.75,0.976551794,35.798,0.006,48.522,13
335,1123,376205,50,4,6.7,280.75,0.976551794,38.503,0.001,38.504,20
335,1123,376205,50,4,6.7,280.75,0.976551794,54.369,0.007,64.559,18
335,1123,376205,50,4,6.7,280.75,0.976551794,45.849,0.003,45.843,25
335,1123,376205,50,4,6.7,280.75,0.976551794,40.702,0,40.691,20
335,1123,376205,50,4,6.7,280.75,0.976551794,28.859,0.003,28.853,15
335,1123,376205,50,4,6.7,280.75,0.976551794,42.684,0.004,42.675,23
335,1123,376205,50,4,6.7,280.75,0.976551794,24.866,0.002,24.862,13
335,1123,376205,50,4,6.7,280.75,0.976551794,52.428,0.035,52.493,21
335,1123,376205,50,4,6.7,280.75,0.976551794,49.284,0,49.335,20
335,1123,376205,50,4,6.7,280.75,0.976551794,19.057,0.001,19.051,10
335,1123,376205,50,4,6.7,280.75,0.976551794,24.565,0.001,24.56,12
335,1123,376205,50,4,6.7,280.75,0.976551794,33.87,0.003,33.871,17
335,1123,376205,50,4,6.7,280.75,0.976551794,46.238,0.011,46.235,26
335,1123,376205,50,4,6.7,280.75,0.976551794,93.206,0.012,93.202,42
335,1123,376205,50,4,6.7,280.75,0.976551794,21.852,0,21.846,12
335,1123,376205,50,4,6.7,280.75,0.976551794,35.91,0.009,36.067,14
335,1123,376205,50,4,6.7,280.75,0.976551794,39.132,0.001,39.241,17
335,1123,376205,50,4,6.7,280.75,0.976551794,44.471,0,44.473,19
335,1123,376205,50,4,6.7,280.75,0.976551794,29.004,0,28.999,15
335,1123,376205,50,4,6.7,280.75,0.976551794,32.622,0,32.614,17
335,1123,376205,50,4,6.7,280.75,0.976551794,42.027,0.001,42.019,21
335,1123,376205,50,4,6.7,280.75,0.976551794,36.819,0,36.809,19
335,1123,376205,50,4,6.7,280.75,0.976551794,40.854,0.003,40.872,20
335,1123,376205,50,4,6.7,280.75,0.976551794,33.678,0.001,33.677,17
335,1123,376205,50,4,6.7,280.75,0.976551794,40.33,0,40.325,17
335,1123,376205,50,4,6.7,280.75,0.976551794,50.456,0.001,50.456,26
335,1123,376205,50,4,6.7,280.75,0.976551794,32.308,0,32.3,18
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,50.463,0.117,53.456,12
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,57.805,0.08,67.745,11
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,67.064,0.05,78.014,13
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,54.029,0.002,58.984,12
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,98.143,0.001,107.198,18
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,52.811,0,52.81,12
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,49.922,0.001,49.958,14
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,56.411,0.001,56.436,15
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,59.354,0,59.357,13
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,103.167,0.002,103.176,24
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,52.832,0,52.833,15
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,38.3,0,38.302,9
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,66.955,0.013,67.245,15
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,54.787,0.001,54.787,16
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,55.615,0.006,55.709,11
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,62.676,0.002,62.744,18
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,51.518,0.002,51.608,12
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,47.131,0,47.202,15
630,794,500220,59,20,10.6779661016949,39.7,0.977293586,68.139,0.001,68.126,19
